,Nz,figure,height,id,maxX,maxY,maxZ,minX,minY,minZ,oid,width,gabasynapse,glutsynapse,shaft,ConsensusNotSynapse,nofigure,edgesynapse,enface synapse,PSD positive,comments FC,comments MN
546,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1653.png,339.0,546,10291.0,7848.0,50,9956.0,7510.0,46,1653,336.0,0,TRUE,0,0,FALSE,,,,,
547,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1655.png,330.4,547,10053.0,7855.2,51,9754.5,7525.9,46,1655,299.5,0,TRUE,0,0,FALSE,,,,,
548,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1657.png,330.0,548,10231.0,7595.0,48,9884.0,7266.0,42,1657,348.0,0,TRUE,0,0,FALSE,,,,,
549,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1659.png,351.0,549,10246.0,7872.0,41,9917.0,7522.0,34,1659,330.0,0,TRUE,0,0,FALSE,,,,,
550,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1661.png,341.0,550,10159.0,7636.0,34,9776.0,7296.0,28,1661,384.0,0,TRUE,0,0,FALSE,,,,,
551,14,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1663.png,345.0,551,10215.0,7764.0,31,9782.0,7420.0,17,1663,434.0,0,TRUE,0,0,FALSE,,,,,
552,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1665.png,325.0,552,9546.0,8130.0,30,9194.0,7806.0,24,1665,353.0,0,TRUE,1,1,FALSE,,,,,
553,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1667.png,353.0,553,9210.0,7956.0,49,8903.0,7604.0,44,1667,308.0,0,TRUE,0,1,FALSE,,,,,
554,9,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1669.png,358.6,554,9641.0,7944.0,51,9252.0,7586.4,42,1669,390.0,0,TRUE,1,0,FALSE,,,,,
555,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1671.png,305.8,555,9827.0,7896.8,51,9493.6,7592.0,47,1671,334.4,0,TRUE,0,0,FALSE,,,,,
556,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1673.png,338.0,556,10233.0,8007.0,37,9869.0,7670.0,32,1673,365.0,0,TRUE,0,0,FALSE,,,,,
557,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1675.png,367.0,557,10305.0,8111.0,49,9915.0,7745.0,43,1675,391.0,0,TRUE,0,0,FALSE,,,,,
558,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1677.png,328.0,558,10045.5,8289.0,19,9717.5,7962.0,14,1677,329.0,1,FALSE,0,0,FALSE,,,,,
559,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1679.png,313.0,559,9824.0,8503.0,45,9503.0,8191.0,40,1679,322.0,0,TRUE,0,0,FALSE,,,,,
560,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1681.png,440.2,560,9843.0,8372.8,51,9494.0,7933.6,44,1681,350.0,0,TRUE,1,0,FALSE,,,,,
561,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1683.png,364.0,561,9445.0,8430.0,51,9094.0,8067.0,44,1683,352.0,0,TRUE,1,0,FALSE,,,,,
562,9,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1685.png,407.0,562,9193.0,8158.0,47,8784.0,7752.0,38,1685,410.0,0,TRUE,0,0,FALSE,,,,,
563,8,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1687.png,349.0,563,9028.0,8016.0,41,8656.0,7668.0,33,1687,373.0,0,TRUE,0,0,FALSE,,,,,
564,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1689.png,329.7,564,8981.1,7940.0,14,8635.1,7611.3,7,1689,347.0,0,TRUE,0,0,FALSE,,,,,
565,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1691.png,355.4,565,8959.2,8092.0,19,8596.0,7737.6,12,1691,364.2,0,TRUE,0,0,FALSE,,,,,
566,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1693.png,366.4,566,8980.3,8254.2,14,8638.3,7888.7,7,1693,343.0,0,TRUE,1,0,FALSE,,,0,,not sure... no density but there looks like there are docked vesicles
567,8,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1695.png,400.0,567,8936.0,8244.0,43,8643.0,7845.0,35,1695,294.0,0,TRUE,0,0,FALSE,,,,,
568,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1697.png,359.0,568,9054.0,8200.0,40,8691.0,7842.0,34,1697,364.0,0,TRUE,0,0,FALSE,,,,,
569,8,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1699.png,351.0,569,9322.0,8300.0,29,8975.0,7950.0,21,1699,348.0,0,TRUE,1,0,FALSE,,,,,
570,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1701.png,331.0,570,9774.0,8369.0,34,9438.0,8039.0,30,1701,337.0,0,TRUE,0,0,FALSE,,,0,,"maybe not a synapse, no docked vesicles - very small if a synapse"
571,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1703.png,358.0,571,9627.0,8176.0,33,9319.0,7819.0,27,1703,309.0,0,TRUE,0,0,FALSE,,,,,
572,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1705.png,312.0,572,9703.0,8302.0,18,9354.0,7991.0,14,1705,350.0,1,FALSE,1,0,FALSE,,,,,
573,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1707.png,313.7,573,10284.6,8395.5,14,9987.6,8082.7,10,1707,298.0,0,TRUE,0,0,FALSE,,,,,
574,8,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1709.png,347.0,574,10281.0,8378.0,41,9917.0,8032.0,33,1709,365.0,0,TRUE,0,0,FALSE,,,,,
575,9,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1711.png,466.0,575,9894.0,8252.0,38,9500.0,7787.0,29,1711,395.0,0,TRUE,0,0,FALSE,,,1,,
576,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1713.png,339.6,576,10160.3,8004.6,11,9782.3,7666.1,5,1713,379.0,0,TRUE,0,0,FALSE,,,,,
577,8,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1715.png,387.0,577,10118.0,8128.0,30,9699.0,7742.0,22,1715,420.0,0,TRUE,1,0,FALSE,,,,,
578,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1717.png,430.0,578,9850.0,8136.0,27,9480.0,7707.0,22,1717,371.0,0,TRUE,0,0,FALSE,,,,,
579,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1719.png,407.0,579,9643.0,7973.0,31,9165.0,7567.0,26,1719,479.0,0,TRUE,0,0,FALSE,,,,,
580,13,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1721.png,373.0,580,9514.0,7916.0,29,9060.0,7544.0,16,1721,455.0,0,TRUE,0,0,FALSE,,,,,
581,3,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1723.png,316.0,581,9849.0,8441.0,21,9456.0,8126.0,18,1723,394.0,0,TRUE,0,1,FALSE,,,,,
582,9,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1725.png,338.0,582,9818.0,8401.0,29,9412.0,8064.0,20,1725,407.0,1,FALSE,0,0,FALSE,,,,,
583,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1727.png,353.0,583,9694.0,8428.0,28,9375.0,8076.0,21,1727,320.0,0,TRUE,0,0,FALSE,,,,,
584,11,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1729.png,356.0,584,9985.0,8488.0,43,9558.0,8133.0,32,1729,428.0,0,TRUE,0,0,FALSE,,,,,
585,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1731.png,328.7,585,9140.3,8116.0,8,8799.2,7788.3,3,1731,342.0,0,TRUE,0,0,FALSE,,,,,
586,8,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1733.png,427.1,586,9284.2,8028.5,13,8879.2,7602.4,5,1733,406.0,0,TRUE,0,0,FALSE,,,,,
587,10,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1735.png,329.7,587,9858.3,7990.7,20,9350.2,7662.0,10,1735,509.1,0,TRUE,0,0,FALSE,,,,,
588,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1737.png,316.7,588,9418.4,8310.9,16,9127.4,7995.2,11,1737,292.0,0,TRUE,0,0,FALSE,,,0.5,,"not sure... tiny synapse, has slight PSD IF signal in panel 4"
589,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1739.png,347.5,589,9373.4,8231.3,16,8995.3,7884.8,11,1739,379.0,0,TRUE,0,0,FALSE,,,,,
590,9,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1741.png,400.0,590,9066.0,8333.0,23,8747.0,7934.0,14,1741,320.0,0,TRUE,1,0,FALSE,,,,,
591,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1743.png,320.7,591,10126.5,8271.1,16,9801.5,7951.4,12,1743,326.0,0,TRUE,0,0,FALSE,,,0.5,,"tiny synapse, has slight PSD IF signal in panel 3"
592,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1745.png,326.0,592,10195.0,8340.0,21,9838.0,8015.0,15,1745,358.0,0,TRUE,1,0,FALSE,,,,,
593,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1747.png,333.6,593,9790.7,8710.7,9,9453.7,8378.0,5,1747,338.0,0,TRUE,0,0,FALSE,,1,0.5,, has slight PSD IF signal in panel 2
594,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1749.png,315.0,594,10259.0,8626.0,36,9915.0,8312.0,30,1749,345.0,1,FALSE,1,0,FALSE,,,,,
595,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1751.png,353.0,595,10066.0,8568.0,32,9714.0,8216.0,26,1751,353.0,0,TRUE,0,0,FALSE,,,,,
596,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1753.png,313.0,596,10301.0,8616.0,22,9969.0,8304.0,18,1753,333.0,0,TRUE,0,0,FALSE,,,,,
597,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1755.png,323.0,597,10066.0,8583.0,23,9728.0,8261.0,18,1755,339.0,0,TRUE,0,0,FALSE,,,,,
598,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1757.png,318.7,598,10269.6,8488.9,15,9956.7,8171.2,10,1757,314.0,0,TRUE,0,0,FALSE,,,0.5,,"tiny synapse, just missed psd95 IF signal in panel 4"
599,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1759.png,345.9,599,10297.7,8553.6,8,9984.8,8208.6,2,1759,313.9,0,TRUE,1,0,FALSE,,,,,
600,8,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1761.png,330.0,600,9910.0,8876.0,42,9572.0,8547.0,34,1761,339.0,0,TRUE,0,0,FALSE,,,,,
601,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1763.png,334.0,601,10093.0,8784.0,48,9739.0,8451.0,43,1763,355.0,0,TRUE,0,0,FALSE,,,,,
602,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1765.png,329.0,602,10010.0,8712.0,46,9658.0,8384.0,40,1765,353.0,0,TRUE,0,0,FALSE,,,,,
603,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1767.png,356.0,603,10113.0,9252.0,49,9763.0,8897.0,45,1767,351.0,0,TRUE,0,0,FALSE,,,,,
604,3,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1769.png,286.0,604,9405.0,8956.0,47,9097.0,8671.0,44,1769,309.0,0,TRUE,0,1,FALSE,,,,,
605,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1771.png,357.3,605,9987.7,8582.4,7,9604.6,8226.1,1,1771,384.0,0,TRUE,0,0,FALSE,,1,1,,
606,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1773.png,375.7,606,10110.0,9098.7,51,9703.0,8724.0,44,1773,408.0,0,TRUE,0,0,FALSE,,,1,,
607,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1775.png,431.0,607,10301.0,8900.0,36,9847.0,8470.0,30,1775,455.0,0,TRUE,0,0,FALSE,,,,,
608,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1777.png,327.0,608,10099.0,8962.0,19,9744.0,8636.0,15,1777,356.0,1,FALSE,0,0,FALSE,,,,,
609,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1779.png,363.0,609,10083.0,8884.0,22,9736.0,8522.0,16,1779,348.0,0,TRUE,0,0,FALSE,,,,,
610,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1781.png,329.6,610,10023.0,9061.7,15,9693.0,8733.0,9,1781,331.0,0,TRUE,0,0,FALSE,,,,,
611,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1783.png,313.7,611,10186.1,9140.3,13,9839.1,8827.5,7,1783,348.0,0,TRUE,0,0,FALSE,,,,,
612,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1785.png,352.0,612,9908.0,8810.0,34,9568.0,8459.0,29,1785,341.0,1,FALSE,0,0,FALSE,,,,,
613,9,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1787.png,391.0,613,9818.0,8799.0,38,9507.0,8409.0,29,1787,312.0,0,TRUE,0,0,FALSE,,,,,
614,3,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1789.png,287.0,614,9922.0,8906.0,40,9580.0,8620.0,37,1789,343.0,0,TRUE,0,1,FALSE,,,,,
615,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1791.png,358.0,615,9196.0,8616.0,47,8844.0,8259.0,42,1791,353.0,0,TRUE,1,0,FALSE,,,0,,not sure... dendrite doesn't have any visible density
616,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1793.png,340.1,616,9818.2,8524.1,51,9439.9,8185.0,47,1793,379.4,0,TRUE,0,0,FALSE,,,,,
617,9,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1795.png,363.0,617,9473.0,8619.0,49,8988.0,8257.0,40,1795,486.0,1,FALSE,1,0,FALSE,,,,,
618,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1797.png,418.0,618,9512.0,8802.0,41,9095.0,8385.0,35,1797,418.0,1,FALSE,1,0,FALSE,,,,,
619,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1799.png,326.7,619,8941.4,8430.2,11,8595.4,8104.5,7,1799,347.0,0,TRUE,0,0,FALSE,,,,,
620,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1801.png,367.4,620,8991.5,8524.7,10,8591.5,8158.2,4,1801,401.1,0,TRUE,0,0,FALSE,,,,,
621,8,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1803.png,351.0,621,8705.0,8604.0,25,8367.0,8254.0,17,1803,339.0,0,TRUE,1,0,FALSE,,,0,,
622,3,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1805.png,314.0,622,9144.0,8424.0,24,8793.0,8111.0,21,1805,352.0,0,TRUE,0,1,FALSE,,,,onto glial cell,
623,3,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1807.png,286.9,623,9283.9,8961.2,15,8964.8,8675.3,12,1807,320.0,0,TRUE,0,1,FALSE,,,,,
624,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1809.png,342.6,624,9876.0,8943.4,51,9492.9,8601.8,46,1809,384.1,0,TRUE,0,0,FALSE,,,,,
625,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1811.png,352.0,625,9800.0,9027.0,48,9435.0,8676.0,44,1811,366.0,0,TRUE,0,0,FALSE,,,,,
626,3,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1813.png,324.6,626,9495.5,8786.7,51,9079.2,8463.1,48,1813,417.4,0,TRUE,1,0,FALSE,,,,,
627,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1815.png,302.0,627,9698.0,8934.0,43,9344.0,8633.0,37,1815,355.0,0,TRUE,0,0,FALSE,,,,,
628,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1817.png,340.0,628,9484.0,9159.0,45,9120.0,8820.0,39,1817,365.0,0,TRUE,0,0,FALSE,,,,,
629,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1819.png,356.0,629,9648.0,9232.0,42,9267.0,8877.0,36,1819,382.0,0,TRUE,0,0,FALSE,,,,,
630,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1821.png,321.0,630,9746.0,9234.0,28,9299.0,8914.0,21,1821,448.0,1,FALSE,1,0,FALSE,,,,,
631,8,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1823.png,371.0,631,9568.0,9139.0,37,9199.0,8769.0,29,1823,370.0,0,TRUE,0,0,FALSE,,,,,
632,3,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1825.png,340.0,632,9682.0,8582.0,27,9330.0,8243.0,24,1825,353.0,0,TRUE,1,1,FALSE,,,,,
633,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1827.png,324.0,633,9498.0,8590.0,30,9167.0,8267.0,26,1827,332.0,0,TRUE,0,1,FALSE,,,,,not a syanpse
634,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1829.png,314.0,634,9760.0,8678.0,28,9425.0,8365.0,23,1829,336.0,0,TRUE,0,0,FALSE,,,,,
635,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1831.png,318.0,635,9505.0,9163.0,27,9167.0,8846.0,21,1831,339.0,0,TRUE,0,0,FALSE,,,,,
636,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1833.png,306.8,636,9907.8,8858.8,16,9573.9,8553.0,11,1833,335.0,0,TRUE,0,0,FALSE,,,,,
637,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1835.png,320.0,637,9764.0,9134.0,19,9448.0,8815.0,15,1835,317.0,0,TRUE,0,0,FALSE,,,1,,
638,8,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1837.png,349.2,638,9760.0,9170.7,9,9315.0,8822.5,1,1837,446.0,0,TRUE,0,0,FALSE,,,,,
639,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1839.png,309.8,639,9657.7,8617.2,8,9307.7,8308.4,4,1839,351.0,0,TRUE,0,0,FALSE,,,,,
640,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1841.png,348.5,640,9208.7,8763.3,12,8903.7,8415.8,7,1841,306.0,0,TRUE,0,0,FALSE,,,,,
641,9,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1843.png,390.3,641,9591.7,8762.4,13,9254.7,8373.1,4,1843,337.9,0,TRUE,0,0,FALSE,,,,,
642,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1845.png,323.0,642,9566.0,8622.0,36,9190.0,8300.0,30,1845,377.0,1,FALSE,1,0,FALSE,,,,,
643,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1847.png,408.0,643,9297.0,8539.0,21,8828.0,8132.0,17,1847,470.0,0,TRUE,0,0,FALSE,,1,1,,
644,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1849.png,299.0,644,9166.0,8472.0,29,8791.0,8174.0,23,1849,376.0,0,TRUE,0,0,FALSE,,,,,
645,8,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1851.png,459.0,645,9440.0,8891.0,34,9018.0,8433.0,26,1851,423.0,0,TRUE,0,0,FALSE,,,,,
646,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1853.png,363.0,646,9563.0,9319.0,28,9126.0,8957.0,22,1853,438.0,0,TRUE,1,0,FALSE,,,,,
647,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1855.png,312.0,647,9367.0,8951.0,24,8918.0,8640.0,18,1855,450.0,1,FALSE,1,0,FALSE,,,,,
648,8,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1857.png,381.4,648,9419.7,8865.8,16,9013.8,8485.4,8,1857,407.0,1,FALSE,0,0,FALSE,,,,,
649,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1859.png,330.6,649,9663.7,8674.9,16,9305.7,8345.2,12,1859,359.0,0,TRUE,0,0,FALSE,,,,,
650,10,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1861.png,411.0,650,9639.0,8630.0,27,9083.0,8220.0,17,1861,557.0,0,TRUE,0,0,FALSE,,,,,
651,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1863.png,355.0,651,9143.0,8779.0,23,8750.0,8425.0,16,1863,394.0,0,TRUE,0,0,FALSE,,,,,
652,9,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1865.png,358.0,652,9288.0,9194.0,35,8893.0,8837.0,26,1865,396.0,0,TRUE,0,0,FALSE,,,,,
653,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1867.png,354.5,653,9111.8,8991.0,14,8768.8,8637.5,9,1867,344.0,0,TRUE,0,0,FALSE,,,,,
654,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1869.png,314.7,654,9334.9,9045.8,17,8977.9,8732.0,11,1869,358.0,0,TRUE,0,0,FALSE,,,,,
655,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1871.png,333.6,655,9115.0,9260.5,14,8777.0,8927.9,9,1871,339.0,0,TRUE,0,1,FALSE,,,,,
656,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1873.png,417.0,656,9024.0,9260.0,21,8547.0,8844.0,16,1873,478.0,0,TRUE,1,0,FALSE,,,,,
657,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1875.png,293.1,657,9059.0,8804.1,51,8721.9,8512.0,46,1875,338.1,0,TRUE,0,1,FALSE,,,,,
658,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1877.png,361.0,658,8738.0,9278.0,48,8422.0,8918.0,42,1877,317.0,0,TRUE,0,0,FALSE,,,,,
659,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1879.png,325.0,659,8414.0,8728.0,20,8086.0,8404.0,15,1879,329.0,0,TRUE,0,0,FALSE,,,,,
660,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1881.png,297.0,660,8868.0,8456.0,39,8544.0,8160.0,35,1881,325.0,0,TRUE,0,0,FALSE,,,,,
661,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1883.png,334.0,661,8888.0,8687.0,32,8538.0,8354.0,26,1883,351.0,0,TRUE,0,0,FALSE,,,0,,"double check - very small, "
662,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1885.png,322.0,662,8768.0,8647.0,30,8420.0,8326.0,26,1885,349.0,0,TRUE,0,0,FALSE,,,,,
663,8,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1887.png,380.1,663,8745.0,8640.0,51,8413.0,8260.9,43,1887,333.0,1,FALSE,1,0,FALSE,,,,,
664,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1889.png,399.0,664,8741.0,8542.0,48,8386.0,8144.0,43,1889,356.0,1,FALSE,0,0,FALSE,,,,,
665,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1891.png,362.0,665,8905.0,8731.0,36,8548.0,8370.0,32,1891,358.0,0,TRUE,1,0,FALSE,,,0,needs annotation adjustment,probably not a synapse
666,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1895.png,322.0,666,8941.0,8898.0,36,8631.0,8577.0,31,1895,311.0,0,TRUE,0,0,FALSE,,,,,
667,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1897.png,315.0,667,8642.0,8770.0,42,8314.0,8456.0,36,1897,329.0,0,TRUE,0,0,FALSE,,,,,
668,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1899.png,357.0,668,8276.0,8836.0,43,7949.0,8480.0,38,1899,328.0,0,TRUE,0,0,FALSE,,,,,
669,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1901.png,316.0,669,9012.0,8580.0,43,8633.0,8265.0,36,1901,380.0,0,TRUE,1,0,FALSE,,,,,
670,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1903.png,315.0,670,8272.0,8960.0,32,7926.0,8646.0,28,1903,347.0,0,TRUE,0,0,FALSE,,,,,
671,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1905.png,353.8,671,8743.5,8504.8,20,8363.0,8152.0,14,1905,381.5,0,TRUE,1,0,FALSE,,,,,
672,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1907.png,343.6,672,8447.4,8505.8,8,8071.4,8163.2,3,1907,377.0,0,TRUE,0,0,FALSE,,,,,
673,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1909.png,346.0,673,8221.5,8595.2,7,7879.5,8250.2,2,1909,343.0,0,TRUE,0,0,FALSE,,,,,
674,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1911.png,378.4,674,8327.6,8711.6,13,8002.5,8334.2,6,1911,326.1,0,TRUE,0,0,FALSE,,,,,
675,10,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1915.png,393.0,675,8908.0,8888.0,32,8444.0,8496.0,22,1915,465.0,0,TRUE,1,0,FALSE,,,,,
676,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1917.png,334.0,676,8562.0,8535.0,39,8228.0,8202.0,34,1917,335.0,0,TRUE,0,0,FALSE,,,,,
677,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1919.png,315.0,677,8264.0,8615.0,38,7946.0,8301.0,33,1919,319.0,0,TRUE,0,0,FALSE,,,,,
678,3,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1921.png,307.0,678,8333.0,9123.0,39,8006.0,8817.0,36,1921,328.0,0,TRUE,0,0,FALSE,,,,,
679,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1923.png,329.0,679,8313.0,9051.0,39,8003.0,8723.0,35,1923,311.0,0,TRUE,0,0,FALSE,,,,,
680,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1925.png,370.0,680,8096.0,8748.0,43,7772.0,8379.0,36,1925,325.0,0,TRUE,0,0,FALSE,,,,,
